source_row,tweet,tweet_label,_label_norm,keyword,subjects,subjects_scored,STANCE ,Reasoning 
102549,"With new farm laws, new agricultural techniques will be introduced, so that farmers can increase their output, with better packaging, and value addition. Once it will be done our farmers will be demanded by the entire world: PM @narendramodi https://t.co/bqCPo4GciX",Pro Ruling,pro ruling,farm laws,"['farmers', 'narendramodi', 'new']","[{'text': 'farmers', 'score': 0.5798}, {'text': 'narendramodi', 'score': 0.3224}, {'text': 'new', 'score': 0.3134}]",For ,lists advantages of farm laws. 
14778,"#Video | @_YogendraYadav, President of Swaraj India, speaks to The Quint about the historic farmers' agitation, the role of Adani and Ambani, and why the government is forcing the farmers to accept the #farmlaws. 

https://t.co/FXV9nLwWjN",Pro OPP,pro opposition,farm laws,"['farmers', 'government', 'video']","[{'text': 'farmers', 'score': 0.5638}, {'text': 'government', 'score': 0.3408}, {'text': 'video', 'score': 0.2595}]",Neutral ,"no stance taken, only news delivered "
147107,"#BengalShowdown | TMC leaders can protest peacefully against the farm laws in Delhi and nobody will touch them, but when BJP workers do the same in Bengal - they will be killed?: @NupurSharmaBJP - National Spokesperson, BJP &amp; Advocate, SC https://t.co/tjvFHPBAaU",Pro Ruling,pro ruling,farm laws,"['bengal', 'protest', 'workers']","[{'text': 'bengal', 'score': 0.4149}, {'text': 'protest', 'score': 0.3482}, {'text': 'workers', 'score': 0.2866}]",Neutral ,no stance on farm laws being taken. 
52920,"The farmers agitation, though sparked off by Farm laws(seen as handing over farm sector to Companies)goes beyond this. There is an underlying anger at this govt selling the country to cronies&amp;is quick to defame&amp;harass those who oppose its policies.Govt failed to read their spirit",Pro OPP,pro opposition,farm laws,"['farmers', 'govt', 'harass']","[{'text': 'farmers', 'score': 0.5506}, {'text': 'govt', 'score': 0.3413}, {'text': 'harass', 'score': 0.2388}]",Against ,claims that government selling the country to cronies through farm laws. 
772093,Supreme Court orders stay on farm laws! #FarmLaws #FarmersProtest https://t.co/8M9Gmrq4Md,Pro OPP,pro opposition,farm laws,"['farmers', 'stay', 'court']","[{'text': 'farmers', 'score': 0.489}, {'text': 'stay', 'score': 0.2738}, {'text': 'court', 'score': 0.1859}]",Neutral ,"no stance taken, only news delivered "
783869,"When UK Parliament discusses the Indian Farm laws, you know these colonisers have not changed their colonial mindset.",Pro Ruling,pro ruling,farm laws,"['colonisers', 'indian', 'not']","[{'text': 'colonisers', 'score': 0.3947}, {'text': 'indian', 'score': 0.2368}, {'text': 'not', 'score': 0.1329}]",Neutral ,no stance on farm laws being taken. 
256329,"Congress leader #PriyankaGandhi took a dig at #PMModi over attempts to stop farmers from marching to #Delhi over #farmlaws, saying the PM who is worried about ‘one nation, one election’ should also implement ‘one nation, one treatment’. #FarmersProtest https://t.co/qb5mNGVMLv",Pro OPP,pro opposition,farm laws,"['farmers', 'election', 'treatment']","[{'text': 'farmers', 'score': 0.413}, {'text': 'election', 'score': 0.3339}, {'text': 'treatment', 'score': 0.1571}]",Against ,claims that PM modi is biased. 
120710,"This is the spirit of #FarmersProtests, this is the spirit of our elders, this is #Punjab @PMOIndia ji ! #FarmLaws https://t.co/52KmBIIICk",Pro OPP,pro opposition,farm laws,"['farmers', 'protests', 'elders']","[{'text': 'farmers', 'score': 0.6217}, {'text': 'protests', 'score': 0.4068}, {'text': 'elders', 'score': 0.2862}]",Against ,supports anti-farms laws and hails the spirit of old farmers. 
168251,How well do you know about the new Agriculture Farm Laws? Put your knowledge to test by participating in the #FarmersFirstQuiz and stand a chance to win a cash prize upto Rs. 2 Lakh. https://t.co/4X3X1Z8XkV @AgriGoI @nstomar @PIB_India https://t.co/43zTYQbmNm,Pro Ruling,pro ruling,farm laws,"['farmers', 'test', 'pib_india']","[{'text': 'farmers', 'score': 0.5049}, {'text': 'test', 'score': 0.2696}, {'text': 'pib_india', 'score': 0.0812}]",Neutral ,no stance on farm laws being taken. 
1333847,@BDUTT Surely it’s beholden on the ruling party aka @narendramodi to #RepealFarmLaws and protect the lives of those in the #FarmersProtests Seems tad twisted to put the onus on the Opposition rather than call out the gross inhumanity of @PMOIndia,Pro OPP,pro opposition,farm laws,"['narendramodi', 'repeal', 'farm']","[{'text': 'narendramodi', 'score': 0.443}, {'text': 'repeal', 'score': 0.409}, {'text': 'farm', 'score': 0.3742}]",Against ,calls for holding Modi responsible for the gross inhumanities against farmers. 
322191,"This is the reality of @PMOIndia's claim that ""only after the #FarmLaws, can farmers sell their produce as per their wish"" ! When P.M wants to build a false narrative, how the hell can u fault the farmers, of not trusting him
This trust deficit is also an imp player #FarmProtests https://t.co/rx7ihPSo8A",Pro OPP,pro opposition,farm laws,"['farmers', 'trust', 'deficit']","[{'text': 'farmers', 'score': 0.4968}, {'text': 'trust', 'score': 0.3507}, {'text': 'deficit', 'score': 0.1881}]",Against ,claims that Modi is building a false narrative.
652760,"Centre's three farm laws are death warrant for farmers. The government wants to take away their lands and give them to 3-4 capitalists. Farmers will become labourers in their own fields, that is why it's do or die situation for farmers: Delhi CM Arvind Kejriwal in Meerut https://t.co/vMrsAFK1Hl",Pro Ruling,pro ruling,farm laws,"['farmers', 'warrant', 'death']","[{'text': 'farmers', 'score': 0.5186}, {'text': 'warrant', 'score': 0.2463}, {'text': 'death', 'score': 0.2368}]",Against ,"calls the farm laws a ""death warrant for farmers""."
186854,"#LeftRightCentre | Congress MP Deepender Hooda on farm laws

#FarmersProtest https://t.co/34eFWunBUQ",Pro OPP,pro opposition,farm laws,"['farmers', 'protest', 'congress']","[{'text': 'farmers', 'score': 0.5336}, {'text': 'protest', 'score': 0.4433}, {'text': 'congress', 'score': 0.3396}]",Neutral ,"no stance taken, only news delivered "
854968,"Muzzafarnagar Mahapanchayat; Lakhs of farmers from UP, Haryana, Punjab, Maharashtra &amp; other parts of Nation beefed up to participate
Major issues that are being faced by farmers including unconstitutional farm laws wll be discussed
#मुजफ्फरनगर_किसान_महापंचायत https://t.co/rLmaG10vTa",Pro OPP,pro opposition,farm laws,"['farmers', 'muzzafarnagar', 'unconstitutional']","[{'text': 'farmers', 'score': 0.5794}, {'text': 'muzzafarnagar', 'score': 0.324}, {'text': 'unconstitutional', 'score': 0.204}]",Against ,"calls farm laws ""unconstitutional"". "
1740250,Anti-drug laws to farm laws to UAPA: Are liberals undermining the Indian state by calling everything 'draconian'? (writes @AbhishBanerj)  https://t.co/5okjdZHiDX,Pro Ruling,pro ruling,farm laws,"['indian', 'liberals', 'drug']","[{'text': 'indian', 'score': 0.4853}, {'text': 'liberals', 'score': 0.4231}, {'text': 'drug', 'score': 0.3675}]",For ,"claims that liberals are calling any new law ""draconian"" these days even if they are not, including farm laws. "
1692846,Is the Former Home Minister of India justifying the violence &amp; assault on police in the name of protest against Farm laws?? Just asking.... https://t.co/wRx1B9JZ8R,Pro Ruling,pro ruling,farm laws,"['minister', 'india', 'assault']","[{'text': 'minister', 'score': 0.3828}, {'text': 'india', 'score': 0.3493}, {'text': 'assault', 'score': 0.2696}]",For,claims that violence and assault in the name of anti-farm laws is not justified. 
186973,A message for Kangana ji ! #FarmersProtests #FarmLaws https://t.co/Ko6xc36GxX,Pro OPP,pro opposition,farm laws,"['farmers', 'kangana', 'protests']","[{'text': 'farmers', 'score': 0.6574}, {'text': 'kangana', 'score': 0.3393}, {'text': 'protests', 'score': 0.3293}]",Neutral ,"no stance taken, only news delivered."
1375679,"Shame on Congress! They accepted today that Amarinder was equally responsible for 3 black farm laws &amp; still they lied to Public !! 

Punjab voters will give a befitting reply in coming elections https://t.co/h5IPTIEozd",Pro OPP,pro opposition,farm laws,"['congress', 'shame', 'amarinder']","[{'text': 'congress', 'score': 0.4161}, {'text': 'shame', 'score': 0.271}, {'text': 'amarinder', 'score': 0.1342}]",Against ,"calls farm laws ""black""."
1558273,"Promising increased MSP alone is not enough. It is the quantity of govt procurement at MSP which matters!

Modi govt bought 74 times more Pulses from our farmers than the UPA govt!

#FarmBills2020 #FarmLaws2020 #Farmers https://t.co/VqOROGrw5P",Pro Ruling,pro ruling,farm laws,"['msp', 'farmers', 'increased']","[{'text': 'msp', 'score': 0.3693}, {'text': 'farmers', 'score': 0.3488}, {'text': 'increased', 'score': 0.3097}]",For ,shows that Modi govt helping farmers through these laws. 
313126,"Modi Government’s Strong Commitment towards MSP &amp; Mandis

#PMKisan #FarmersWithModi #FarmerBill2020 #FarmBills2020 #FarmLaws2020 https://t.co/P8HsgV3PGX",Pro Ruling,pro ruling,farm laws,"['farmers', 'bill2020', 'real']","[{'text': 'farmers', 'score': 0.6481}, {'text': 'bill2020', 'score': 0.3006}, {'text': 'real', 'score': 0.2164}]",For ,hashtag suggests farmers support modi and hence farm laws. 
52915,"Seeing the strength&amp;resolve of agitating farmers, the govt has relented &amp; agreed to amend the 3 farm laws. Farmers groups are rightly demanding repeal of these laws which are designed to hand over farm sector to corporates. MSP on Swaminathan formula must be ensured for all crops",Pro OPP,pro opposition,farm laws,"['farmers', 'govt', 'relented']","[{'text': 'farmers', 'score': 0.4922}, {'text': 'govt', 'score': 0.36}, {'text': 'relented', 'score': 0.3075}]",Against ,claims that farmers are rightly demanding for the farm laws to be repealed which would inevitably put them into the hands of corporate. 
657512,"Govt has straight away lied in Parliament that farmers do not know what's black in the farm laws. 
We call P.M. for an open debate and clear the confusion 

#FarmersCallPMforDebate",Pro OPP,pro opposition,farm laws,"['farmers', 'black', 'lied']","[{'text': 'farmers', 'score': 0.4989}, {'text': 'black', 'score': 0.2953}, {'text': 'lied', 'score': 0.292}]",Against ,claims that Government lied to parliament within context of farm laws. 
783757,New Farm Laws Are A Death Warrant For Farmers: Delhi CM Arvind Kejriwal. The Anarchist ⁦@ArvindKejriwal⁩ keeps misleading people with fake narratives ⁦@ARanganathan72⁩ ⁦@PrinceArihan⁩  https://t.co/oLgaIo5wZy,Pro Ruling,pro ruling,farm laws,"['farmers', 'fake', 'aranganathan72']","[{'text': 'farmers', 'score': 0.5071}, {'text': 'fake', 'score': 0.2477}, {'text': 'aranganathan72', 'score': 0.1916}]",For ,"calls kejriwal an ""anarchist"" for misleading people by calling the new farm laws a ""death warrant"". "
204873,"Haryana BJP leader Shyam Singh Rana quits party over recently enacted farm laws, says farmers' concerns are genuine and government should have addressed them(PTI) https://t.co/JCq9tW0CGc https://t.co/C2yxzlL97O",Pro OPP,pro opposition,farm laws,"['farmers', 'quits', 'party']","[{'text': 'farmers', 'score': 0.3957}, {'text': 'quits', 'score': 0.2959}, {'text': 'party', 'score': 0.2178}]",Against ,shows how bjp leader quit after farm laws and supports farmers concerns. 
638724,‘Govt is committed to helping the small #farmers in the country assuring them profitable returns. The 3 #farmlaws enacted by the parliament in the previous session aims at further helping the small farmers. The 3 new legislations provide more rights and power to the farmers’,Pro Ruling,pro ruling,farm laws,"['farmers', 'small', 'parliament']","[{'text': 'farmers', 'score': 0.5902}, {'text': 'small', 'score': 0.3109}, {'text': 'parliament', 'score': 0.2849}]",For ,claims that the government is trying to help farmers through farm laws. 
156027,"#OppositionMisleadFarmers
Farm laws are legal and the Government has the right to make laws related to the trade. Both APMC and MSP will not be affected: Union Minister @nstomar  https://t.co/tJc574vfls",Pro Ruling,pro ruling,farm laws,"['farmers', 'government', 'apmc']","[{'text': 'farmers', 'score': 0.4824}, {'text': 'government', 'score': 0.2758}, {'text': 'apmc', 'score': 0.1915}]",For ,claims that the farm laws are good and legal but the opposition is misleading people. 
757608,"1. Farm laws are not imposed, it gives an extra option without replacing the current system.

2. Few farmers are on the street because political parties and communists misguided them.

3. Modi Sarkar has prioritized small farmers instead of reach farmers. https://t.co/UsBfeOQcVZ",Pro Ruling,pro ruling,farm laws,"['farmers', 'prioritized', 'communists']","[{'text': 'farmers', 'score': 0.5358}, {'text': 'prioritized', 'score': 0.2996}, {'text': 'communists', 'score': 0.2518}]",For ,shows how modi is supporting small farmersa and how communists are misguiding the few farmers who are protesting. 
1069536,"Discussion must be on unethical #FarmLaws , not on protests.

Protests are going on because pimp government is trying to force the  laws which are against farmers. 
Since past 60 days farmers are protesting in biting cold, lost 150 lives, got beaten by police. 
#FarmersProstests",Pro OPP,pro opposition,farm laws,"['farmers', 'protests', 'unethical']","[{'text': 'farmers', 'score': 0.4848}, {'text': 'protests', 'score': 0.3764}, {'text': 'unethical', 'score': 0.2955}]",Against ,"calls farm laws ""unethical"". "
703410,"Joint Statement by 12 Major Opposition Parties’ leaders : 

We extend our support to the call given by the Samyukta Kisan Morcha (SKM) to observe a countrywide protest day on May 26 marking the completion of six months of the heroic peaceful Kisan struggle. 

#FarmLaws 
1/3 https://t.co/TBbucjbz9v",Pro OPP,pro opposition,farm laws,"['protest', 'farm', 'months']","[{'text': 'protest', 'score': 0.5253}, {'text': 'farm', 'score': 0.3447}, {'text': 'months', 'score': 0.2502}]",Against ,"calls anti-farm law protests ""heroic"". "
928177,"Kanoon wapsi nahi, to ghar wapsi nahi, says #BKU leader #RakeshTikait 
#FarmersProtest #FarmLaws
https://t.co/GVC3MjTJHm",Pro OPP,pro opposition,farm laws,"['farmers', 'protest', 'laws']","[{'text': 'farmers', 'score': 0.5664}, {'text': 'protest', 'score': 0.3475}, {'text': 'laws', 'score': 0.3397}]",Against ,shows how farmers wont return till they are not given justice. 
742713,"Until the govt withdraws farm laws, ""We will continue to send food and rations to the border.”

Farmers in West UP, many of them in debt themselves, are pooling in resources to send food at Ghazipur site.

I profile one such village for @PARInetwork https://t.co/xxMOFyXLXx",Pro OPP,pro opposition,farm laws,"['farmers', 'ghazipur', 'withdraws']","[{'text': 'farmers', 'score': 0.5304}, {'text': 'ghazipur', 'score': 0.4181}, {'text': 'withdraws', 'score': 0.0591}]",Against ,shows how farmers are receiving support even from farmers in debt. 
2734378,"It was brave farmers, particularly of Punjab, who fought and halted the juggernaut of Adanification of the nation. Remember, inspite of many farmers losing lives opposing the farm laws, Modi took an year to withdraw the laws. That is the importance of this nexus for the regime..",Pro OPP,pro opposition,farm laws,"['farmers', 'fought', 'halted']","[{'text': 'farmers', 'score': 0.4439}, {'text': 'fought', 'score': 0.1888}, {'text': 'halted', 'score': 0.1308}]",Against ,"says farm laws are ""adanification"" and calls anti-farm law protestors ""brave"". "
1360824,"I can’t wait for @PMOIndia to head out to phoren &amp; be asked WHY farmers from Punjab, Haryana &amp; Uttar Pradesh have been protesting for months over the #FarmLaws with concerns that they’ll lead to erosion of the minimum support price (MSP) system unheard 😡
https://t.co/oW8LUX77WD",Pro OPP,pro opposition,farm laws,"['pmoindia', 'farmers', 'unheard']","[{'text': 'pmoindia', 'score': 0.46}, {'text': 'farmers', 'score': 0.3417}, {'text': 'unheard', 'score': 0.0415}]",Against ,claims that modi does not listen to concerns of farmers. 
757415,"No wonder India got colonised easily. Indian opinion makers even today line up behind foreigners — celebs &amp; nonentities — against issues of national interest, whether reformist farm laws or economy. Modi govt has serious flaws, deserves constructive criticism not mindless anarchy",Pro Ruling,pro ruling,farm laws,"['india', 'reformist', 'celebs']","[{'text': 'india', 'score': 0.5323}, {'text': 'reformist', 'score': 0.3586}, {'text': 'celebs', 'score': 0.0618}]",For ,"calls farm laws ""reformist"" "
1726512,"‘Azadi’ slogans raised at Azad Maidan in Mumbai as thousands of Muslim protestors gathered to protest against farm laws

https://t.co/IYISzeKRJo",Pro Ruling,pro ruling,farm laws,"['protest', 'muslim', 'farm']","[{'text': 'protest', 'score': 0.4964}, {'text': 'muslim', 'score': 0.4589}, {'text': 'farm', 'score': 0.2788}]",Neutral ,"no stance taken, only news delivered "
804550,"As a mark of intensifying the movement against 3 Black Laws farmers' leaders in plans to gherao the Parliament
Aiming towards a peaceful protest leaving only one msg: REPEAL FARM LAWS

#किसान_संसद_कूच_करेगा https://t.co/dm9i238bAn",Pro OPP,pro opposition,farm laws,"['farmers', 'protest', 'msg']","[{'text': 'farmers', 'score': 0.5094}, {'text': 'protest', 'score': 0.4466}, {'text': 'msg', 'score': 0.1718}]",Against ,"calls farm laws ""black""."
36648,"BIG NEWS

Supreme Court Hearing on #FarmersProtests 

1. Congress favors Committee formation
2. Modi Govt defends the Farm laws
3. @ArvindKejriwal Govt Strongly raise issues of Farmers

AAP has been fighting for the rights of Farmers
Delhi Govt is with Farmers

Watch Below report https://t.co/AlnZSSKaQo",Pro OPP,pro opposition,farm laws,"['farmers', 'protests', 'hearing']","[{'text': 'farmers', 'score': 0.4877}, {'text': 'protests', 'score': 0.3686}, {'text': 'hearing', 'score': 0.0722}]",Against ,"says that it is the ""right of farmers"" to have these laws repealed. "
637366,"How PM is dismantling India's corrupt?

-10 JP by destroying their loot avenues: Subsidies, Mines and Arms purchase.
-Punjabi Mandi dalals through the new farm laws.
-Bengal politicians by destroying their income from Coal mafia and illegal/fake currency. https://t.co/ZNLMzpKMDM",Pro Ruling,pro ruling,farm laws,"['india', 'dismantling', 'politicians']","[{'text': 'india', 'score': 0.4784}, {'text': 'dismantling', 'score': 0.4651}, {'text': 'politicians', 'score': 0.2637}]",For ,claims that PM is actually dismantling corruption in India through farm laws. 
1140130,"Big twist in farmers conspiracy claim!

In Haryana police's custody, Masked man claims to have been abducted by the protesting farmers.

#FarmersProtests #Farmers #FarmLaws https://t.co/ud2lTqZ7y2",Pro Ruling,pro ruling,farm laws,"['farmers', 'abducted', 'protesting']","[{'text': 'farmers', 'score': 0.4795}, {'text': 'abducted', 'score': 0.3544}, {'text': 'protesting', 'score': 0.2508}]",For ,"says that anti-farm laws are ""conspiracy"" claims. "
119224,#ProfAshokGulati: “Repealing these farm laws would be like robbing more than 90% of farmers — who never gained from the #MSP system &amp; are largely small &amp; marginal — of their rights.” #FarmersProtest,Pro Ruling,pro ruling,farm laws,"['farmers', 'repealing', 'marginal']","[{'text': 'farmers', 'score': 0.5352}, {'text': 'repealing', 'score': 0.3187}, {'text': 'marginal', 'score': 0.2857}]",For ,claims that repealing the farms laws would be like robbing 90% of the farmers. 
767104,"Today India is rapidly acquiring farm land by giving adequate compensation to the farmers.
More than 20 Expressways are getting build in India on the land acquired &amp; hundreds of industrial corridors/ food parks are coming up adjoining those roads

Same will happen with #FarmLaws",Pro Ruling,pro ruling,farm laws,"['india', 'farm', 'roads']","[{'text': 'india', 'score': 0.4472}, {'text': 'farm', 'score': 0.4446}, {'text': 'roads', 'score': 0.3712}]",For ,says farmers will be compensated through farm laws. 
1341336,"Delhi: Hundreds of women protesters from Punjab reach Tikri border

NDTV’s Shonakshi Chakravarty reports from ground zero

#FarmersProtest #FarmLaws https://t.co/8IogdsoBXb",Pro OPP,pro opposition,farm laws,"['protest', 'farmers', 'ndtv']","[{'text': 'protest', 'score': 0.477}, {'text': 'farmers', 'score': 0.3593}, {'text': 'ndtv', 'score': 0.1653}]",Neutral ,"no stance taken, only news delivered "
152433,Will the Farm Bills ushered in by the NDA government help farmers? Do they remove MSP or public procurement? @Sanju_Verma_ answers many such questions and debunks the myths surrounding the new #FarmLaws #ModiWithFarmers https://t.co/JiBOTJfjwa,Pro Ruling,pro ruling,farm laws,"['farmers', 'bills', 'remove']","[{'text': 'farmers', 'score': 0.4795}, {'text': 'bills', 'score': 0.2777}, {'text': 'remove', 'score': 0.0873}]",Neutral ,"no stance taken, only news delivered "
698578,"Where @_YogendraYadav says ""Several Cabinet Ministers are prepared to take back the Farm Laws, the Prime Minister is not. ""  on the #FarmersProtests and where we are headed ahead of Republic Day. Full conversation @themojostory https://t.co/aLloUf3lio https://t.co/Vq8eifbL2S",Pro OPP,pro opposition,farm laws,"['ministers', 'back', 'protests']","[{'text': 'ministers', 'score': 0.5449}, {'text': 'back', 'score': 0.261}, {'text': 'protests', 'score': 0.2542}]",Neutral ,"no stance taken, only news delivered "
1167922,"#Watch: #Congress party leaders celebrate as #PMModi takes back 3 #FarmLaws!

Visuals from @INCIndia office CSMT, #Mumbai 

🎥BL Soni 

#News #Farmers #FarmersProtest @PMOIndia @narendramodi @BJP4India #FarmLawsRepealed https://t.co/qJr4GHBIgn",Pro OPP,pro opposition,farm laws,"['farmers', 'congress', 'bjp4india']","[{'text': 'farmers', 'score': 0.4583}, {'text': 'congress', 'score': 0.4466}, {'text': 'bjp4india', 'score': 0.2685}]",Neutral ,"no stance taken, only news delivered "
661625,"After @rihanna's post on Indian #FarmersProtest, @akshaykumar and @ajaydevgn stand united with #IndiaAgainstPropaganda.

#FarmLaws 

https://t.co/Zf56Dh9Ym1",Pro Ruling,pro ruling,farm laws,"['akshaykumar', 'farmers', 'protest']","[{'text': 'akshaykumar', 'score': 0.5887}, {'text': 'farmers', 'score': 0.3961}, {'text': 'protest', 'score': 0.3271}]",For ,Rihanna's post was in favor of farmers protest. This tweet claims that indian celebrities stand against this sort of false propoganda. 
749368,32 Farmers unions who protested against three Farm Laws to meet tomorrow and annouce formation of a new Political Party to fight Elections; Press conference likely at 4pm in chandigarh,Pro Ruling,pro ruling,farm laws,"['unions', 'farmers', 'protested']","[{'text': 'unions', 'score': 0.5247}, {'text': 'farmers', 'score': 0.4713}, {'text': 'protested', 'score': 0.3646}]",Neutral ,"no stance taken, only news delivered "
1934551,"PM Modi : I will exercise silence when it comes to Farmers Movement &amp; my security breach in Punjab.

I guess the secret reason behind withdrawal of farm laws won’t be revealed ever.",Pro Ruling,pro ruling,farm laws,"['farmers', 'silence', 'security']","[{'text': 'farmers', 'score': 0.4135}, {'text': 'silence', 'score': 0.3563}, {'text': 'security', 'score': 0.2402}]",Against ,"subtly mocks the ""secret"" reason behind why Modi withdrew farm laws. "
193190,"Punjab Congress MPs - Mr @RavneetBittu ; Mr @GurjeetSAujla and Mr Jasbir Singh Gill - continue their protest at Jantar Mantar 

#FarmLaws https://t.co/RxXV9dQGQK",Pro OPP,pro opposition,farm laws,"['congress', 'continue', 'farm']","[{'text': 'congress', 'score': 0.4718}, {'text': 'continue', 'score': 0.2764}, {'text': 'farm', 'score': 0.2031}]",Neutral ,"no stance taken, only news delivered "
1354183,"Farmers Protest: No State Demanded Repelling Of Farm Laws At NITI Aayog Meet Presided By PM Modi

https://t.co/PvrrbnRVsn",Pro Ruling,pro ruling,farm laws,"['farmers', 'protest', 'repelling']","[{'text': 'farmers', 'score': 0.589}, {'text': 'protest', 'score': 0.3674}, {'text': 'repelling', 'score': 0.1364}]",For ,shows how all states support farm laws. 
463364,"Farmers have been protesting about the centre's farm laws. Here's everything you need to know about the farmers protest.
#Farmers #FarmersDelhiProtest #FarmersProtest #FarmersBill2020 https://t.co/eHiRkqaL0G",Pro OPP,pro opposition,farm laws,"['farmers', 'protesting', 'bill2020']","[{'text': 'farmers', 'score': 0.4954}, {'text': 'protesting', 'score': 0.4458}, {'text': 'bill2020', 'score': 0.1473}]",Neutral ,"no stance taken, only news delivered "
145441,"Another Aam Aadmi Party leader with no clue about what's wrong with the new farm laws.

#FarmBills2020 #FarmersProtestHijacked https://t.co/d52Qd8v427",Pro Ruling,pro ruling,farm laws,"['farmers', 'farmbills2020', 'hijacked']","[{'text': 'farmers', 'score': 0.5209}, {'text': 'farmbills2020', 'score': 0.2283}, {'text': 'hijacked', 'score': 0.1349}]",Neutral ,no stance taken on farm laws. Only claiming that farmers protest has been hijacked. 
1108978,BREAKING: We had said that the three farm laws will have to be taken back. We said this because we knew the might of industrialists won’t be able to stand the might of farmers: Rahul Gandhi https://t.co/qP65XbHEpI,Pro OPP,pro opposition,farm laws,"['farmers', 'laws', 'back']","[{'text': 'farmers', 'score': 0.5062}, {'text': 'laws', 'score': 0.3472}, {'text': 'back', 'score': 0.2245}]",Neutral ,"no stance taken, only news delivered "
784995,"#BREAKING | India summons British High Commissioner over ""unwarranted discussion"" in British Parliament over Indian farm laws, reports @sidhant https://t.co/emUZGHeXBa",Pro Ruling,pro ruling,farm laws,"['india', 'commissioner', 'high']","[{'text': 'india', 'score': 0.4147}, {'text': 'commissioner', 'score': 0.3772}, {'text': 'high', 'score': 0.0621}]",Neutral ,"no stance taken, only news delivered "
710501,Standing with farmers and defending their right to protest doesn’t mean standing with environmentally unsound practices. The protests are against the new farm laws and not some environmentally friendly farming practices that the govt is trying to introduce. https://t.co/fKBn2PxfGH,Pro OPP,pro opposition,farm laws,"['protest', 'farmers', 'doesn']","[{'text': 'protest', 'score': 0.4988}, {'text': 'farmers', 'score': 0.4804}, {'text': 'doesn', 'score': 0.1225}]",Against ,clears misconceptions around anti-farm laws protest. 
1059245,"#TheBigFight | “The government has lost the confidence of the people”: Deepender Singh Hooda, MP, Congress 

#NDTVExclusive | #FarmLaws | #FarmersProtest 
https://t.co/n4iLFFFrAu",Pro OPP,pro opposition,farm laws,"['farmers', 'congress', 'confidence']","[{'text': 'farmers', 'score': 0.4746}, {'text': 'congress', 'score': 0.4682}, {'text': 'confidence', 'score': 0.2675}]",Neutral ,"no stance taken, only news delivered "
882778,"Why did @narendramodi withdraw #FarmLaws?

Akal Takht Jathedar Giani Harpreet Singh’s statement gives us a clue

Politicians have always played the game of divide &amp; rule

Not Modiji

He always spoke of Vikas for 130 crore Indians &amp; put his reputation at stake for UNITY of India🇮🇳 https://t.co/IqnHw9xOmp",Pro Ruling,pro ruling,farm laws,"['narendramodi', 'withdraw', 'politicians']","[{'text': 'narendramodi', 'score': 0.5325}, {'text': 'withdraw', 'score': 0.3532}, {'text': 'politicians', 'score': 0.3214}]",For ,claims that Modi wanted to unite the country and even put his reputation at stake. All he wanted was development of all indians through farm laws. 
253108,"This is #Shahjahanpur Rajasthan-Haryana border, where #farmers are gathering to protest against the #FarmLaws ! This is a 5 Km long tent city ! #FarmerProtests https://t.co/tDYr1SbmFi",Pro OPP,pro opposition,farm laws,"['farmers', 'tent', 'protests']","[{'text': 'farmers', 'score': 0.5713}, {'text': 'tent', 'score': 0.3784}, {'text': 'protests', 'score': 0.3527}]",Neutral ,"no stance taken, only news delivered "
205802,"While Arvind Kejriwal and his party leaders are busy extending support to protesting ‘farmers’ from Punjab, his government in Delhi very quietly notified one of the three farm laws he opposes.

https://t.co/ePfPocvYU4",Pro Ruling,pro ruling,farm laws,"['farmers', 'protesting', 'government']","[{'text': 'farmers', 'score': 0.4846}, {'text': 'protesting', 'score': 0.3063}, {'text': 'government', 'score': 0.2254}]",For ,shows how even congress to a certain extent supports farm laws. 
1470625,"In the coming weeks, YoYa will play the dual role of a psephologist and an election commissioner. 
Farm laws, what's that? #BengalElections2021 #fridaymorning",Pro Ruling,pro ruling,farm laws,"['elections', 'yoya', 'psephologist']","[{'text': 'elections', 'score': 0.4927}, {'text': 'yoya', 'score': 0.4723}, {'text': 'psephologist', 'score': 0.0746}]",For ,shows that opposition party leaders just taking advantage of farm laws protest. 
594834,"To protest against the #FarmLaws, &amp; the indifference of the Center Govt to address their concerns regarding these #FarmLaws. Farmers in lakhs will start their ""Kisan Yatra"" from Shambhu Border (Punjab-Haryana Border) on 25 Nov, &amp; will reach Delhi on the 26'th Nov. #FarmProtests https://t.co/yUroSQ2fDx",Pro OPP,pro opposition,farm laws,"['haryana', 'farmers', 'protests']","[{'text': 'haryana', 'score': 0.4404}, {'text': 'farmers', 'score': 0.4395}, {'text': 'protests', 'score': 0.3309}]",Against ,"calls government ""indifferent"" to concerns of farmers. "
2880727,"Administering anti-CoVID vaccines to a billion people twice over within a year is our greatest achievement since independence; repealing Farm laws our worst - while one saved millions, the other abandoned them.

My podcast with @BeerBicepsGuy. Do watch: https://t.co/qUsFH4lwcP",Pro Ruling,pro ruling,farm laws,"['vaccines', 'independence', 'podcast']","[{'text': 'vaccines', 'score': 0.5431}, {'text': 'independence', 'score': 0.1953}, {'text': 'podcast', 'score': 0.1091}]",For ,claims that repealing the farms laws was one of Indian Govt's biggest mistakes. 
