source_row,tweet,tweet_label,_label_norm,keyword,subjects,subjects_scored,STANCE ,Reasoning 
27825,Here’s how the New Parliament Building will be technologically advanced. #NewParliament4NewIndia https://t.co/uahUTOZSPu,Pro Ruling,pro ruling,new parliament,"['parliament', 'technologically', 'india']","[{'text': 'parliament', 'score': 0.5564}, {'text': 'technologically', 'score': 0.3565}, {'text': 'india', 'score': 0.3223}]",For ,"hashtag suggests ""new parliament for new india"". "
2726548,"After protests from Nepal and Pakistan, Bangladesh govt seeks clarification from MEA on ‘Akhand Bharat’ map in new Parliament building. Minister called map a ""clear resolve"" on undivided India, MEA said only depicts Mauryan period. @janusmyth reports
https://t.co/xAk2e1jaUW",Pro OPP,pro opposition,new parliament,"['india', 'map', 'protests']","[{'text': 'india', 'score': 0.5412}, {'text': 'map', 'score': 0.3923}, {'text': 'protests', 'score': 0.1558}]",Neutral ,"no stance taken, only news delivered."
1734831,"Bigger fundamental Q here should be not what Sonia said but how come a party,as small as Cong with only 87 MPs (53 LS &amp; 34 RS) didn’t get space other than central hall!

Esp given how @INCIndia &amp; it’s family is @ the forefront of campaign against construction of new parliament! https://t.co/586OkdhYmB",Pro Ruling,pro ruling,new parliament,"['parliament', 'small', 'incindia']","[{'text': 'parliament', 'score': 0.5387}, {'text': 'small', 'score': 0.3326}, {'text': 'incindia', 'score': 0.2354}]",For ,shows hypocricy of Congress. 
2737171,"🎥Glimpses of the New Parliament building that will be inaugurated by PM @narendramodi on May 28

#Parliament
#MyParliamentMyPride https://t.co/PPdb28h4H8",Pro Ruling,pro ruling,new parliament,"['parliament', 'narendramodi', 'pride']","[{'text': 'parliament', 'score': 0.6456}, {'text': 'narendramodi', 'score': 0.3663}, {'text': 'pride', 'score': 0.3166}]",For ,"hashtag suggests ""my parliament, my pride"". "
147143,Take a look to know about some facts everyone should know about the new Parliament Building. #NewParliament4NewIndia https://t.co/W2jQ8wMAdH,Pro Ruling,pro ruling,new parliament,"['parliament', 'india', 'new']","[{'text': 'parliament', 'score': 0.5581}, {'text': 'india', 'score': 0.3489}, {'text': 'new', 'score': 0.3335}]",For ,"hashtag suggests ""new parliament for new india"". "
702711,"They chose Statue over Vaccine.

They chose New parliament over Hospitals.

They chose Religion over Oxygen.

 #टिक_नहीं_टीका_चाहिए",Pro OPP,pro opposition,new parliament,"['parliament', 'vaccine', 'oxygen']","[{'text': 'parliament', 'score': 0.4225}, {'text': 'vaccine', 'score': 0.3226}, {'text': 'oxygen', 'score': 0.1822}]",Against ,shows how government is prioritising new building than the life of its citizens. 
2766854,"A beautiful short film depicting the historical significance of the sacred #Sengol and how it came to symbolize the transfer of power from the British to #India.

#SengolAtNewParliament
#SceptreofSovereignty https://t.co/syKxKugh8f",Pro Ruling,pro ruling,new parliament,"['parliament', 'india', 'transfer']","[{'text': 'parliament', 'score': 0.4685}, {'text': 'india', 'score': 0.4387}, {'text': 'transfer', 'score': 0.2575}]",For ,shows the historical significance of Sengol in Parliament. 
2666972,"BJP-led India where a tribal woman is sidelined, even when she is the President.

Stand up for your rights, Honourable #PresidentMurmu. Make a statement that you will inaugurate the #NewParliamentBuilding. The country is with you. 

#SpeakMurmu @rashtrapatibhvn https://t.co/XcqCjEvBlV",Pro OPP,pro opposition,new parliament,"['india', 'president', 'sidelined']","[{'text': 'india', 'score': 0.5828}, {'text': 'president', 'score': 0.234}, {'text': 'sidelined', 'score': 0.2259}]",Against ,shows how President of India was disrespected.
213534,"Keeping in mind the current situation of the present Parliament, let's take a look at the comprehensive planning that went behind building the architectural plan of the new Parliament building #NewParliament4NewIndia https://t.co/LxJwXx9ltE",Pro Ruling,pro ruling,new parliament,"['parliament', 'india', 'current']","[{'text': 'parliament', 'score': 0.5933}, {'text': 'india', 'score': 0.2974}, {'text': 'current', 'score': 0.1193}]",For ,"hashtag suggests ""new parliament for new india"". "
2674212,"Amidst the political controversy regarding the new Parliament building being inaugurated by the Prime Minister, a Public Interest Litigation has been filed in the Supreme Court seeking a direction that the inauguration should be done by the President of India.

Read more:… https://t.co/0RPGTbHl4t https://t.co/76YuPd185X",Pro OPP,pro opposition,new parliament,"['inauguration', 'litigation', 'india']","[{'text': 'inauguration', 'score': 0.4468}, {'text': 'litigation', 'score': 0.4014}, {'text': 'india', 'score': 0.3425}]",Against ,shows how President of India was disrespected.
2667980,"""New Parliament building will make every Indian proud"": PM Modi

Read @ANI Story | https://t.co/GBMIgWzcil
#PMModi #NewParliamentBuilding https://t.co/IirSrAjnsr",Pro Ruling,pro ruling,new parliament,"['parliament', 'indian', 'proud']","[{'text': 'parliament', 'score': 0.559}, {'text': 'indian', 'score': 0.4267}, {'text': 'proud', 'score': 0.3232}]",For ,claims that new parliament building will make every Indian proud. 
2788172,I have not came across a single argument on why the President of India should not inaugurate the New Parliament building.,Pro OPP,pro opposition,new parliament,"['parliament', 'india', 'new']","[{'text': 'parliament', 'score': 0.3653}, {'text': 'india', 'score': 0.2295}, {'text': 'new', 'score': 0.1207}]",Against ,shows how President of India was disrespected.
337885,"I'm all for a new Parliament House. There was an open tender for design. Anybody could have bid.
My only regret is that Delhi remains the Capital of #India Hopefully this nation will have a new Capital some day which is not dotted by relics of its past of subjugation and slavery. https://t.co/Kj9SUrhghO",Pro Ruling,pro ruling,new parliament,"['capital', 'india', 'remains']","[{'text': 'capital', 'score': 0.464}, {'text': 'india', 'score': 0.2959}, {'text': 'remains', 'score': 0.1729}]",For ,"""all for new parliament house"". "
2010013,@narendramodi @PMOIndia The concept sketch and process of casting of the National Emblem on the roof of New Parliament Building has gone through eight different stages of preparation from clay modeling/computer graphic to bronze casting and polishing. https://t.co/sCWHMufa2J,Pro Ruling,pro ruling,new parliament,"['sketch', 'roof', 'narendramodi']","[{'text': 'sketch', 'score': 0.5416}, {'text': 'roof', 'score': 0.3389}, {'text': 'narendramodi', 'score': 0.2776}]",For ,shows precision that went into the making of it. 
2894682,"PM, not President, Inaugurating New Parliament Building is at Odds with the Constitution of India.

Tinpot Shahenshahs not welcome in democratic India. https://t.co/DapzsUS9Oh",Pro OPP,pro opposition,new parliament,"['parliament', 'india', 'shahenshahs']","[{'text': 'parliament', 'score': 0.4994}, {'text': 'india', 'score': 0.3257}, {'text': 'shahenshahs', 'score': 0.2591}]",Against ,shows how President of India was disrespected.
2658493,"What a magnificent new home for the people who uphold our Constitution, represent every citizen of this great Nation and protect the diversity of her one People @narendramodi ji. 
A new Parliament building for a New India but with the age old dream of Glory for India. Jai Hind!… https://t.co/OgafXSFoOn https://t.co/FjXFZwYk2T",Pro OPP,pro opposition,new parliament,"['home', 'narendramodi', 'constitution']","[{'text': 'home', 'score': 0.4821}, {'text': 'narendramodi', 'score': 0.4726}, {'text': 'constitution', 'score': 0.4523}]",For ,"""magnificent"". "
1543946,"Dear PM @narendramodi, did you know that the architect who designed the collapsed NAMO medical college building is the architect for new parliament as well?

What if the slab had fallen after medical college had started?

What if the slab falls when parliament is in session? https://t.co/3LiIwLagB8 https://t.co/maKerPqjzR",Pro OPP,pro opposition,new parliament,"['architect', 'narendramodi', 'falls']","[{'text': 'architect', 'score': 0.4897}, {'text': 'narendramodi', 'score': 0.2491}, {'text': 'falls', 'score': 0.194}]",Against ,questions the sturdiness of the building. 
2687661,"Opposition parties lead by Indian National congress will boycott the inauguration of new parliament by PM Modi for disrespecting &amp; undermining the importance of honorable President of India ! 

This is not acceptable in a democracy where autocracy is followed by an elected Govt,… https://t.co/GrObZCpvj6 https://t.co/jpkIDmi2wK",Pro OPP,pro opposition,new parliament,"['opposition', 'congress', 'india']","[{'text': 'opposition', 'score': 0.4188}, {'text': 'congress', 'score': 0.3989}, {'text': 'india', 'score': 0.2985}]",Against ,shows how President of India was disrespected.
1129653,"#IEWorld | Bulgarians are electing a new parliament after months of anti-government protests. 

https://t.co/zySesAvlqW",Pro OPP,pro opposition,new parliament,"['bulgarians', 'government', 'protests']","[{'text': 'bulgarians', 'score': 0.5599}, {'text': 'government', 'score': 0.2271}, {'text': 'protests', 'score': 0.1619}]",Neutral ,no stance on new parliament being taken. 
2665648,"We all witnessed the 'Sengol' getting installed in the new Parliament which will be the testimony to our PM's inclusive view of India, Now lets meet the man who crafted this Symbol of rule:

Shri Vummidi Ethirajulu was just around 20 years old when he made the Sengol with his… https://t.co/OUsyEYlMiO https://t.co/tlyO7lPlgr",Pro Ruling,pro ruling,new parliament,"['sengol', 'india', 'old']","[{'text': 'sengol', 'score': 0.5172}, {'text': 'india', 'score': 0.3975}, {'text': 'old', 'score': 0.3615}]",For ,shows inclusivity in new parliament. 
817503,"Over 100 of Chinese soldiers entered in Uttarakhand Barahoti , destroyed infrastructure and then returned but our PM Modi is silent and visited the constructed area of  new parliament building .

Why Modi is afraid of taking the name of China?

#BorderKhatreMeHai https://t.co/ylSYAF2Kv0",Pro OPP,pro opposition,new parliament,"['china', 'soldiers', 'destroyed']","[{'text': 'china', 'score': 0.5705}, {'text': 'soldiers', 'score': 0.1896}, {'text': 'destroyed', 'score': 0.1161}]",Neutral ,no stance on new parliament being taken. 
2467908,9 pm: News Today: BJP gets a new parliamentary board: key takeaways; Bilkis Bano and the politics of rape: what happens to ‘nari shakti’ in this case? Why is Cong split wide open in Rajasthan over the death of a Dalit student? @IndiaToday at 9: News without the noise. https://t.co/4iL5VnyHpz,Pro OPP,pro opposition,new parliament,"['indiatoday', 'split', 'board']","[{'text': 'indiatoday', 'score': 0.5063}, {'text': 'split', 'score': 0.2709}, {'text': 'board', 'score': 0.229}]",Neutral ,"no stance taken, only news delivered "
876214,Reportedly ₹3693 Cr Cleared by Aditya Thackeray for Renovation of Shiv Sena MLA / MC Bunglows But Protests for New Parliament Building of India under #CentralVistaProject Costing ₹862 cr will Go on,Pro Ruling,pro ruling,new parliament,"['renovation', 'protests', 'india']","[{'text': 'renovation', 'score': 0.4044}, {'text': 'protests', 'score': 0.3548}, {'text': 'india', 'score': 0.3478}]",For ,shows hypocricy with the criticism of new parliament building costs. 
2697381,"The country is heading towards documenting the day of inauguration as the “Blackest Day” in the History of Indepent India, by not inviting the President of India to the Inauguration Ceremony.
 #NewParliamentBuilding https://t.co/YUH7I6PrXR",Pro OPP,pro opposition,new parliament,"['inauguration', 'india', 'blackest']","[{'text': 'inauguration', 'score': 0.5849}, {'text': 'india', 'score': 0.4007}, {'text': 'blackest', 'score': 0.3273}]",Against ,"calls inaugration of new parliament as ""blackest day"". "
2829501,"#SengolAtNewParliament | The ‘Sengol’, represents the values of fair and equitable governance.

It will shine near the Lok Sabha Speaker's podium as a national symbol of the #AmritKaal, an era that will witness the new India taking its rightful place in the world. 

#Sengol https://t.co/o1LNIsC7yK",Pro Ruling,pro ruling,new parliament,"['parliament', 'india', 'kaal']","[{'text': 'parliament', 'score': 0.5598}, {'text': 'india', 'score': 0.3761}, {'text': 'kaal', 'score': 0.0367}]",For ,shows how new parliament building has important emblems like Sengol which encompass its values of fair and equitable governance. 
2883927,The real problem is that they are unable to reconcile the fact that anybody without the blessings of ruler gandhi parivar can inaugurate the new Parliament of India- CM Himanta Biswa Sarma https://t.co/p3rbxxQwzp,Pro Ruling,pro ruling,new parliament,"['parliament', 'india', 'real']","[{'text': 'parliament', 'score': 0.5211}, {'text': 'india', 'score': 0.3248}, {'text': 'real', 'score': 0.1462}]",For ,makes comment against how Gandhi family is creating problems. 
2716144,"Liberals opposed Bhoomi Pujan of Parliament saying it is against a secular Parliament.

Then Modiji planned to keep Hindu Sengol in Parliament.

Now did Havana, Vedic Chants at New Parliament. https://t.co/2LhzOAGtEn",Pro Ruling,pro ruling,new parliament,"['parliament', 'hindu', 'keep']","[{'text': 'parliament', 'score': 0.449}, {'text': 'hindu', 'score': 0.3675}, {'text': 'keep', 'score': 0.0765}]",Against ,shows how modi went against secularism by promoting hinduism for new parliament building. 
44502,"PM @narendramodi lays foundation stone of the new #Parliament building near #IndiaGate.

#NewParliamentBuilding #NewParliament4NewIndia #NewParliament 

https://t.co/y96OS7dyin",Pro Ruling,pro ruling,new parliament,"['parliament', 'narendramodi', 'stone']","[{'text': 'parliament', 'score': 0.5495}, {'text': 'narendramodi', 'score': 0.3919}, {'text': 'stone', 'score': 0.3768}]",For ,"hashtag suggests ""new parliament for new india"". "
1061180,"@ombirlakota No need to waste Rs.20000 Cr. on new Parliament building as below article shows #world has more #older parliament and still working hence  money should be used to help fight covid19 and feed poor @SCBA_INDIA @TheRahulMehra @TheLeaflet_in 

https://t.co/JkdMglbiUA",Pro OPP,pro opposition,new parliament,"['parliament', 'scba_india', '20000']","[{'text': 'parliament', 'score': 0.5551}, {'text': 'scba_india', 'score': 0.2584}, {'text': '20000', 'score': 0.2015}]",Against ,claims that money should not be wasted on such a building but spent towards saving citizens from covid. 
1575700,India commentary in western media is epic! Today I learned that building new parliament building to accommodate soon to be increased no. of parliamentarians is actually 'genocide of 200 mn Muslims'! This is even better than nuclear deal being anti-Muslim during Manmohan's govt.,Pro Ruling,pro ruling,new parliament,"['parliament', 'muslims', 'india']","[{'text': 'parliament', 'score': 0.4727}, {'text': 'muslims', 'score': 0.4646}, {'text': 'india', 'score': 0.3372}]",For ,mocks how India's commentary in Western media is false. 
2671012,"As he prepares to inaugurate the new Parliament House (though Parliament hardly functions), with great fanfare with these 'sadhus' &amp; religious 'pontiffs', (minus our President &amp; Opp parties), Modi gives us a glimpse of the New India that he wants.
Our Constitution doesn't permit… https://t.co/qRbN5sZzgh https://t.co/FMUmiNUpmY",Pro OPP,pro opposition,new parliament,"['constitution', 'india', 'new']","[{'text': 'constitution', 'score': 0.5288}, {'text': 'india', 'score': 0.3932}, {'text': 'new', 'score': 0.2491}]",Against ,shows how the new parliament goes against a lot of the values in the constitution. 
1900662,"PM @narendramodi unveiled the National Emblem cast on the roof of the New Parliament Building today morning.

He also interacted with the Shramjeevis involved in the work of the new Parliament.

@PMOIndia https://t.co/FiIgvupCsm",Pro Ruling,pro ruling,new parliament,"['narendramodi', 'emblem', 'roof']","[{'text': 'narendramodi', 'score': 0.4668}, {'text': 'emblem', 'score': 0.4443}, {'text': 'roof', 'score': 0.3357}]",For ,shows how modi is involving everyone in the new endeavor. 
2754438,"PM @narendramodi honouring the workers who created the gorgeous building that is our new Parliament. #MyParliamentMyPride 

https://t.co/IxD5BOXnu0",Pro Ruling,pro ruling,new parliament,"['parliament', 'workers', 'narendramodi']","[{'text': 'parliament', 'score': 0.5936}, {'text': 'workers', 'score': 0.3583}, {'text': 'narendramodi', 'score': 0.3436}]",For ,"hashtag suggests ""my parliament, my pride"". "
2786865,A scuffle broke out between the protesting wrestlers and the police at Jantar Mantar as they tried to march towards the new Parliament from their protest site at #JantarMantar. #WrestlersProtest #WFI https://t.co/wPt73FU7Bf,Pro OPP,pro opposition,new parliament,"['wrestlers', 'protesting', 'scuffle']","[{'text': 'wrestlers', 'score': 0.5218}, {'text': 'protesting', 'score': 0.4839}, {'text': 'scuffle', 'score': 0.4116}]",Neutral ,"no stance taken, only news delivered "
1258187,"Income tax payers in India do not get:
- Free medical facilities
- Free education 
- Post retirement benefits
And now
- No vaccine

What's the use of paying income tax? Do we pay income tax for Prime minister's Aeroplane, his Palace or new Parliament? 
For what?",Pro OPP,pro opposition,new parliament,"['tax', 'aeroplane', 'vaccine']","[{'text': 'tax', 'score': 0.6019}, {'text': 'aeroplane', 'score': 0.1272}, {'text': 'vaccine', 'score': 0.071}]",Against ,shows how PM is looting indian tax payers. 
167504,"We, the people of India, will together build this new building of our #Parliament.

New building of our Parliament will be the true inspiration of festival When India celebrates 75 years of its Independence:PM @narendramodi 

#NewParliament https://t.co/BLypxXhmzc",Pro Ruling,pro ruling,new parliament,"['parliament', 'india', 'celebrates']","[{'text': 'parliament', 'score': 0.5515}, {'text': 'india', 'score': 0.4349}, {'text': 'celebrates', 'score': 0.4327}]",For ,building is seen as inspiring. 
28288,"Hon’ble Prime Minister, Shri @narendramodi will perform Bhumi pujan of the new Parliament building on 10 December. Construction work is likely to be completed by October 2022. On 75th anniversary of our Independence, Session will be held in the new Parliament. 
#NewParliament https://t.co/bHiqASizPx",Pro Ruling,pro ruling,new parliament,"['parliament', 'narendramodi', '2022']","[{'text': 'parliament', 'score': 0.4911}, {'text': 'narendramodi', 'score': 0.4198}, {'text': '2022', 'score': 0.2688}]",For ,tone shows respect and favour. 
2707249,"The beginning of a new era for India, shedding off the baggage of colonial past. The new Parliament lays a strong foundation of a Developed, self reliant Bharat connected to its roots and aspiring to rule the skies. 
#MyParliamentMyPride https://t.co/7SdAdpUNkF",Pro Ruling,pro ruling,new parliament,"['parliament', 'india', 'skies']","[{'text': 'parliament', 'score': 0.5386}, {'text': 'india', 'score': 0.5}, {'text': 'skies', 'score': 0.1214}]",For ,shows how the new building is the mark of a new era to shed off India's colonial past. 
1764623,"Supreme Court gives go-ahead for Modi’s Central Vista project and new Parliament. No time for human rights, Kashmir, Art 370, CAA, Farm Acts — but super speed for Modi, Arnab. Why not merge the Court and Govt?  https://t.co/CdUmUJbZyg",Pro OPP,pro opposition,new parliament,"['supreme', 'kashmir', 'speed']","[{'text': 'supreme', 'score': 0.4614}, {'text': 'kashmir', 'score': 0.2776}, {'text': 'speed', 'score': 0.1282}]",Against ,shows how even supreme court favours new parliament buildings over human rights and other critical protests. 
668694,PM @narendramodi visits construction site of the new parliament building. https://t.co/hd2dUrkpVD,Pro Ruling,pro ruling,new parliament,"['building', 'narendramodi', 'visits']","[{'text': 'building', 'score': 0.5004}, {'text': 'narendramodi', 'score': 0.4127}, {'text': 'visits', 'score': 0.3632}]",Neutral ,"no stance taken, only news delivered "
479579,"The new Parliament building is needed because India is a democracy in which every Tom, Dick and Haasan can question why a new Parliament building is needed. 

https://t.co/XJZxhQ9C0b",Pro Ruling,pro ruling,new parliament,"['parliament', 'india', 'new']","[{'text': 'parliament', 'score': 0.5336}, {'text': 'india', 'score': 0.3114}, {'text': 'new', 'score': 0.2191}]",For ,sarcastically shows why new parliament is needed. 
2688266,"BJP claims that Hon'ble President of India was invited for the inauguration of new Parliament building on 28th May.

BJP have insulted the office of @rashtrapatibhvn by announcing the inauguration at the hands of PM Modi instead.

What's the truth?

Have filed an RTI with… https://t.co/Ayixvs7iUe https://t.co/Tqg4iupbjq",Pro OPP,pro opposition,new parliament,"['inauguration', 'india', 'insulted']","[{'text': 'inauguration', 'score': 0.4857}, {'text': 'india', 'score': 0.4568}, {'text': 'insulted', 'score': 0.1492}]",Neutral ,"no stance taken, only news delivered "
24654,This BJP leader should be expelled for not having watched @narendramodi on national television as Prime Minister of India at a full Hindu ritual during the foundation stone ceremony for his new Ram temple and new parliament. https://t.co/z1p3BtAvuY,Pro OPP,pro opposition,new parliament,"['narendramodi', 'expelled', 'television']","[{'text': 'narendramodi', 'score': 0.5375}, {'text': 'expelled', 'score': 0.4239}, {'text': 'television', 'score': 0.1788}]",Against ,"underlying tone of sarcasm. Claims that the new parliament and ram mandir belong to modi, not india. "
2799958,"Minister tweets the ""resolve is clear"" about 'Akhand Bharat' mural, that includes Pakistan, Bangladesh, Nepal etc in Indian map in new Parliament... Unless govt explains what this means, recipe for more trouble for MEA with neighbouring countries. 
https://t.co/gjhvcvTBBd",Pro OPP,pro opposition,new parliament,"['indian', 'map', 'tweets']","[{'text': 'indian', 'score': 0.5434}, {'text': 'map', 'score': 0.2769}, {'text': 'tweets', 'score': 0.2237}]",Against ,shows how map in new parliament is problematic. 
391174,"We, the people of India, take this pledge that for us the dignity and fulfillment of the constitution of the country will be the biggest goal of life: PM @narendramodi #NewParliament4NewIndia",Pro Ruling,pro ruling,new parliament,"['constitution', 'narendramodi', 'goal']","[{'text': 'constitution', 'score': 0.5079}, {'text': 'narendramodi', 'score': 0.4508}, {'text': 'goal', 'score': 0.3786}]",For ,"hashtag suggests ""new parliament for new india"". "
2050434,"Prime Minister #NarendraModi on Monday unveiled the #nationalemblem at the new #Parliament building. However, his photo-op didn't sit well with netizens and political leaders alike. #Socialmedia remained abuzz with various reactions. #CentralVista https://t.co/XbZZlIctoH",Pro OPP,pro opposition,new parliament,"['emblem', 'narendra', 'media']","[{'text': 'emblem', 'score': 0.528}, {'text': 'narendra', 'score': 0.4218}, {'text': 'media', 'score': 0.166}]",Neutral ,"no stance taken, only news delivered "
2668318,"On Aug. 11, 1947, The Hindu reported about a gold sceptre being presented to Pandit Nehru to represent transfer of power from the British. This was kept in a museum in Allahabad &amp; will be installed in the new Parliament building. Have a look at the coverage from our archives: https://t.co/fU1fnusu0t",Pro OPP,pro opposition,new parliament,"['hindu', 'gold', 'coverage']","[{'text': 'hindu', 'score': 0.5076}, {'text': 'gold', 'score': 0.4463}, {'text': 'coverage', 'score': 0.0487}]",Neutral ,"no stance taken, only news delivered "
1348507,"""This is the 'New India' where the Parliament is not open to discuss farm bills, but they want to build a new Parliament! What is the necessity for the Prime Minister to build a new palace for himself?,"" says Tehseen Poonawalla, political analyst on #CentralVista project https://t.co/dOmc4Stdhi",Pro OPP,pro opposition,new parliament,"['parliament', 'india', 'farm']","[{'text': 'parliament', 'score': 0.5527}, {'text': 'india', 'score': 0.2699}, {'text': 'farm', 'score': 0.244}]",Against ,"shows hypocricy of government, calls it a ""palace"" for Modi. "
167509,PM @narendramodi unveils a plaque to mark the foundation stone laying ceremony of New Parliament Building. https://t.co/XyXExBHrND,Pro Ruling,pro ruling,new parliament,"['plaque', 'narendramodi', 'unveils']","[{'text': 'plaque', 'score': 0.5416}, {'text': 'narendramodi', 'score': 0.2918}, {'text': 'unveils', 'score': 0.2418}]",Neutral ,"no stance taken, only news delivered "
2319734,PM @narendramodi unveils National Emblem cast on the roof of the New Parliament Building. https://t.co/dnW3YLyZNp,Pro Ruling,pro ruling,new parliament,"['emblem', 'roof', 'narendramodi']","[{'text': 'emblem', 'score': 0.4091}, {'text': 'roof', 'score': 0.3705}, {'text': 'narendramodi', 'score': 0.3609}]",Neutral ,"no stance taken, only news delivered "
60713,"The new parliament building doesn't stand for secularism,it stands for Hindu Rashtra. The foundation stone was laid with Hindu rituals, ignoring every other religion that India stands for. It doesn't stand for democracy.Modi govt doesn't allow democratic procedures in Parliament.",Pro OPP,pro opposition,new parliament,"['parliament', 'secularism', 'india']","[{'text': 'parliament', 'score': 0.4968}, {'text': 'secularism', 'score': 0.451}, {'text': 'india', 'score': 0.332}]",Against ,claims that the building does not stand for secularism but Hindu dominance. 
2649192,Prime Minister @narendramodi unveils the National Emblem on the roof of India’s New Parliament Building. https://t.co/9qsUnmXPD4,Pro Ruling,pro ruling,new parliament,"['emblem', 'narendramodi', 'roof']","[{'text': 'emblem', 'score': 0.5057}, {'text': 'narendramodi', 'score': 0.4129}, {'text': 'roof', 'score': 0.2983}]",Neutral ,"no stance taken, only news delivered "
155512,Today is a historic day for India. Inauguration of the construction of Parliament House of India is one of the most important stages of our democratic traditions: PM @narendramodi #NewParliament4NewIndia,Pro Ruling,pro ruling,new parliament,"['parliament', 'india', 'day']","[{'text': 'parliament', 'score': 0.5444}, {'text': 'india', 'score': 0.5006}, {'text': 'day', 'score': 0.4091}]",For ,shows how the unveiling of the new parliament buiding is extremely important and historic. 
9874,Here are some interesting facts about the New Parliament Building. #NewParliament4NewIndia https://t.co/i2CVVBbYdi,Pro Ruling,pro ruling,new parliament,"['parliament', 'india', 'new']","[{'text': 'parliament', 'score': 0.6368}, {'text': 'india', 'score': 0.376}, {'text': 'new', 'score': 0.3341}]",For ,"hashtag suggests ""new parliament for new india"". "
2882607,"Black day of democracy 😡
#NewParliamentBuilding  
#WrestlersProtest https://t.co/o37Ti94evQ",Pro OPP,pro opposition,new parliament,"['protest', 'wrestlers', 'black']","[{'text': 'protest', 'score': 0.5443}, {'text': 'wrestlers', 'score': 0.5172}, {'text': 'black', 'score': 0.3347}]",Against ,"shows that unveiling the new parliament building is the ""black day of democracy"". "
2883212,"Join us for an enlightening edition of #FridaysAtMyGov as we interact with citizens and delve into the architectural marvel that is India's New Parliament building! 🇮🇳

📹: https://t.co/RcI3DqoMhM

WATCH NOW!

#MyParliamentMyPride
#NewParliamentBuilding
#NewParliament https://t.co/7uLELL1870",Pro Ruling,pro ruling,new parliament,"['parliament', 'india', 'enlightening']","[{'text': 'parliament', 'score': 0.6608}, {'text': 'india', 'score': 0.3173}, {'text': 'enlightening', 'score': 0.2165}]",For ,"calls it an ""architectural marvel'. "
343952,"Bhoomi Pujan of the - ""Temple of Indian Civilization and Ethos, Ram Mandir"" -  5th August, 2020.

Bhoomi Pujan of the  -""Temple of Indian Democracy"", The New Parliament Building - 10th December, 2020.

Prime Minister @narendramodi scripting history. 

2020 - What a Year ! https://t.co/ELYbHakglp",Pro Ruling,pro ruling,new parliament,"['narendramodi', '2020', 'scripting']","[{'text': 'narendramodi', 'score': 0.4957}, {'text': '2020', 'score': 0.4283}, {'text': 'scripting', 'score': 0.1899}]",For ,"claims Modi is ""scripting history"". "
56110,"Congress MP Mr @ripunbora : 

At a time when lakhs and lakhs of farmers are protesting against the farm laws,

PM instead of addressing the grievances of Kisans , PM is attending bhoomipujan ; shilaniyas of new Parliament despite stay of Supreme Court ... https://t.co/8x7Yo9OgJF",Pro OPP,pro opposition,new parliament,"['parliament', 'farmers', 'shilaniyas']","[{'text': 'parliament', 'score': 0.4653}, {'text': 'farmers', 'score': 0.3957}, {'text': 'shilaniyas', 'score': 0.3946}]",Against ,shows how PM is not addressing grievances of farmers and citizens but busy with new parliament. 
1344486,"Dear @Twitter @narendramodi &amp; @AmitShah

Delete this post if you can. 

Modi &amp; Shah’s callous incompetence are responsible for India’s #COVIDEmergency2021 

They’ve squandered funds on a new parliament but IGNORED production of #Oxygen &amp; campaigned instead of planning a Lockdown",Pro OPP,pro opposition,new parliament,"['narendramodi', 'oxygen', 'delete']","[{'text': 'narendramodi', 'score': 0.4822}, {'text': 'oxygen', 'score': 0.329}, {'text': 'delete', 'score': 0.2358}]",Against ,shows how PM is looting indian tax payers and don’t care about covid. 
2348839,"@narendramodi Modiji a query. On one hand you're promoting ""vegetarian"" Hindutva by harassing Mahua Moitra and on the other promoting ""non vegetarian"" Hindutva with carnivorous angry lions on emblem at new parliament. Why double standards? Why can't Hindutva be either veg or non veg? Why both?",Pro Ruling,pro ruling,new parliament,"['hindutva', 'carnivorous', 'promoting']","[{'text': 'hindutva', 'score': 0.4961}, {'text': 'carnivorous', 'score': 0.3221}, {'text': 'promoting', 'score': 0.2907}]",Against ,calling out double standards of Modi. 
2231621,Opposition slams PM Modi for unveiling national emblem atop new Parliament building | India News - Times of India https://t.co/xs0JT367Kk,Pro OPP,pro opposition,new parliament,"['parliament', 'india', 'slams']","[{'text': 'parliament', 'score': 0.3477}, {'text': 'india', 'score': 0.2999}, {'text': 'slams', 'score': 0.0908}]",Neutral ,"no stance taken, only news delivered "
2852632,"Congress, 18 other parties to boycott inauguration of new Parliament building, accuse  government of ""sidelining"" President Murmu

Read @ANI Story | https://t.co/s8d1Dyk0YD

#PMModi  #PresidentMurmu #ParliamentBuilding 
#NewParliamentBuilding https://t.co/2BiGd2Cli6",Pro Ruling,pro ruling,new parliament,"['congress', 'boycott', 'sidelining']","[{'text': 'congress', 'score': 0.5358}, {'text': 'boycott', 'score': 0.2878}, {'text': 'sidelining', 'score': 0.0371}]",Neutral ,"no stance taken, only news delivered "
710556,What does this Trudeau think? India just started construction of $130 Million a new Parliament Building. https://t.co/ak7Fi17Nhj,Pro OPP,pro opposition,new parliament,"['parliament', 'india', 'million']","[{'text': 'parliament', 'score': 0.4823}, {'text': 'india', 'score': 0.3651}, {'text': 'million', 'score': 0.2286}]",Neutral ,"no stance taken, only news delivered "
