source_row,tweet,tweet_label,_label_norm,keyword,subjects,subjects_scored,STANCE ,Reasoning 
738854,"""Come what may, we will never allow CAA"": Congress leader Rahul Gandhi in Sivasagar rally #Assam https://t.co/8S2416y5pd",Pro OPP,pro opposition,caa,"['gandhi', 'congress', 'rally']","[{'text': 'gandhi', 'score': 0.4897}, {'text': 'congress', 'score': 0.3959}, {'text': 'rally', 'score': 0.3823}]",Against ,"congress states how it will never, under any circumstance, implement CAA. "
318982,"620 km Human chain formed in Kerala demanding withdrawal of CAA.

7 Million Malayalis took part.

HISTORIC

#CAA_NRC_Protests 
#KeralaHumanChain 
#IndiaRejectsCAA

https://t.co/LZEz3M6GwU",Pro OPP,pro opposition,caa,"['india', 'chain', 'protests']","[{'text': 'india', 'score': 0.4442}, {'text': 'chain', 'score': 0.2816}, {'text': 'protests', 'score': 0.2504}]",Against ,hashtag suggests how india rejects CAA. 
1861810,"BREAKING: US provides India with CAATSA waiver. The Countering America’s Adversaries Through Sanctions Act (CAATSA) had remained on the table ever since India’s S-400 missile deal with Russia. Waiver, pushed by @RepRoKhanna, affirms India’s independence in defence contracting. https://t.co/fRLpD2035v",Pro Ruling,pro ruling,caa,"['us', 'india', 'sanctions']","[{'text': 'us', 'score': 0.4754}, {'text': 'india', 'score': 0.4746}, {'text': 'sanctions', 'score': 0.4233}]",Neutral ,no stance on CAA being taken. 
67060,"‘Pakistani And Bangladeshi Muslims To Be Thrown Out Of Country’: Shiv Sena After MNS Announces Pro-CAA Rally

https://t.co/51Cvd92woA",Pro Ruling,pro ruling,caa,"['muslims', 'rally', 'thrown']","[{'text': 'muslims', 'score': 0.5098}, {'text': 'rally', 'score': 0.2742}, {'text': 'thrown', 'score': 0.2426}]",For ,"shows that indian muslims are safe, not those come from outside countries. "
161105,"“CAA will not affect Muslims of our country”: Superstar Rajnikanth backs Citizenship Amendment Act, says NPR is a necessity  https://t.co/n12V9Y6JIH via @eOrganiser",Pro Ruling,pro ruling,caa,"['citizenship', 'muslims', 'will']","[{'text': 'citizenship', 'score': 0.4605}, {'text': 'muslims', 'score': 0.4472}, {'text': 'will', 'score': 0.1156}]",For ,shows how celebrities also claim that CAA will not impact muslims of India.
1106630,Finance Minister begins #Budget2021 speech by recounting the unprecedented circumstances through which the nation and the world had to go through and recognizing the service rendered by #COVID Warriors during the crucial months of the pandemic #AatmanirbharBharatKaBudget,Pro Ruling,pro ruling,caa,"['budget', 'pandemic', 'aatmanirbharbharatka']","[{'text': 'budget', 'score': 0.6212}, {'text': 'pandemic', 'score': 0.2079}, {'text': 'aatmanirbharbharatka', 'score': 0.1163}]",Neutral ,no stance on CAA being taken. 
98606,"Few urban naxals say me Dalits are not Hindus &amp; BJP has done nothing to them!

* India's President is a Dalit

* BJP has highest number of Dalit MPs

* CAA will benefit Dalits the most

And yes, Dalits are Hindus",Pro Ruling,pro ruling,caa,"['hindus', 'naxals', 'nothing']","[{'text': 'hindus', 'score': 0.5716}, {'text': 'naxals', 'score': 0.3536}, {'text': 'nothing', 'score': 0.0787}]",For ,claims that CAA will help Dalits 
286786,"Protest at Jantar Mantar against #CAA, #NRC and #NPR  https://t.co/lViClNe51y",Pro OPP,pro opposition,caa,"['protest', 'against', 'caa']","[{'text': 'protest', 'score': 0.7404}, {'text': 'against', 'score': 0.3719}, {'text': 'caa', 'score': 0.3436}]",Neutral ,"no stance taken, only news delivered."
180106,"Supreme Court is hearing a plea by Sharjeel Imam for consolidation of FIRs filed against him across the country. 
As many as 5 FIRs have been filed against him for sedition and other grave crimes for protesting against the Citizenship (Amendment) Act.
#SharjeelImam
#CAA_NRC_NPR",Pro OPP,pro opposition,caa,"['court', 'firs', 'protesting']","[{'text': 'court', 'score': 0.4211}, {'text': 'firs', 'score': 0.3134}, {'text': 'protesting', 'score': 0.3129}]",Against ,"calls protesting against CAA a ""grave crime""."
859143,CBI has now filed a criminal case against UK-based Cambridge Analytica and Global Science Research Ltd for illegal harvesting of personal data from FB users in India - had exposed how Congress darbar wanted to use CA for manipulating voters https://t.co/xbI2dyjmoG https://t.co/Hu6hRstxm0 https://t.co/cwf36wwHi6,Pro Ruling,pro ruling,caa,"['cbi', 'india', 'congress']","[{'text': 'cbi', 'score': 0.3682}, {'text': 'india', 'score': 0.3087}, {'text': 'congress', 'score': 0.2782}]",Neutral ,no stance on CAA being taken. 
598602,CAA: IIT-Kanpur says recitation of Faiz’s poem ‘Hum Dekhenge’ during protest was ‘unsuitable’ https://t.co/0adCX68e5M,Pro OPP,pro opposition,caa,"['poem', 'protest', 'unsuitable']","[{'text': 'poem', 'score': 0.5215}, {'text': 'protest', 'score': 0.4897}, {'text': 'unsuitable', 'score': 0.4033}]",Neutral ,no stance on CAA being taken. 
385023,"The Vice President presenting the Indian Science Congress Association (ISCA) Awards, Young Scientist Awards and Best Poster Awards during the 107th Indian Science Congress at Bengaluru today. https://t.co/W8cCudY63a",Pro Ruling,pro ruling,caa,"['presenting', 'indian', 'isca']","[{'text': 'presenting', 'score': 0.4946}, {'text': 'indian', 'score': 0.2621}, {'text': 'isca', 'score': 0.2604}]",Neutral ,no stance on CAA being taken. 
861855,"""Rahul Gandhi must remember that the anti-Sikh riots happened during the Congress regime. Your party opposes the CAA but the law will benefit Sikhs from neighbouring countries"": Sidharth Nath Singh (@SidharthNSingh), UP Cabinet Minister https://t.co/T9hiOtSq5L",Pro OPP,pro opposition,caa,"['sikhs', 'congress', 'riots']","[{'text': 'sikhs', 'score': 0.5332}, {'text': 'congress', 'score': 0.426}, {'text': 'riots', 'score': 0.4052}]",Neutral ,"no stance taken, only news delivered.  "
80531,"Anti CAA protests in Haryana. ""We are sorry for the inconvenience, but this is a revolution"" https://t.co/cAn3Cbeazm",Pro OPP,pro opposition,caa,"['protests', 'caa', 'haryana']","[{'text': 'protests', 'score': 0.6292}, {'text': 'caa', 'score': 0.4456}, {'text': 'haryana', 'score': 0.4227}]",Against ,calls anti-CAA protests a revolution. 
2443732,"Congress gave tickets to mother of Unnao victim to CAA protester to Tamil actress.

This need to be applauded for sincere efforts of more inclusive politics. Nothing there to taunt or to make nasty comments on it.

Those who does such comments exposing their anti women mentality.",Pro OPP,pro opposition,caa,"['congress', 'victim', 'applauded']","[{'text': 'congress', 'score': 0.4812}, {'text': 'victim', 'score': 0.2199}, {'text': 'applauded', 'score': 0.2168}]",Against ,shows that congress sincere efforts to support women affected by CAA should be applauded. 
72786,"#Verified             #Breaking

👉BJP cancels Kapil Gujjar's membership

👉BJP says it didn't know Kapil had fired at anti-CAA protesters at #ShaheenBagh

👉Kapil had earlier today joined BJP

👉Kapil had in February shot at protesters &amp; said, 'In India, only Hindus will rule'",Pro OPP,pro opposition,caa,"['hindus', 'fired', 'protesters']","[{'text': 'hindus', 'score': 0.4064}, {'text': 'fired', 'score': 0.3125}, {'text': 'protesters', 'score': 0.2888}]",Neutral ,"no stance taken, only news delivered."
1595017,"#Pseudoliberals
#UrbanNaxals  .
#Lutyensmediafrauds 
Hypocrisy . 

This is India Man . 
We oppose “CAA” because all religions are same . 

We oppose “Uniform Civil Code “ because how can all religions be the same .",Pro Ruling,pro ruling,caa,"['religions', 'liberals', 'media']","[{'text': 'religions', 'score': 0.3787}, {'text': 'liberals', 'score': 0.3636}, {'text': 'media', 'score': 0.3401}]",For ,shows double standard of India and its liberals. 
392880,"Khan has been the founder of Khudai Khidmatgar, an organisation which is based out of Delhi and which had participated in many anti-CAA protests around the country
https://t.co/xMe3jyLamS",Pro Ruling,pro ruling,caa,"['khudai', 'protests', 'organisation']","[{'text': 'khudai', 'score': 0.5556}, {'text': 'protests', 'score': 0.3826}, {'text': 'organisation', 'score': 0.3213}]",Neutral ,no stance on CAA being taken. 
2842132,"#WATCH | Uttarakhand | On the issue of Uniform Civil Code (UCC), Congress Disciplinary Committee president &amp; former minister Navbharat says, ""...Personally speaking, I would like to draw attention towards CAA - its rules could not be formed till date. CAA can't be implemented… https://t.co/eRZxj3rjEq https://t.co/XuewUHkYct",Pro Ruling,pro ruling,caa,"['caa', 'congress', 'navbharat']","[{'text': 'caa', 'score': 0.471}, {'text': 'congress', 'score': 0.436}, {'text': 'navbharat', 'score': 0.3112}]",Neutral ,"no stance taken, only news delivered."
575940,@ShashiTharoor 2020 also witnessed the rise of organic popular movements – the nationwide protests against the CAA early in the year &amp; now the ongoing mass agitation by farmer groups across the country against new agriculture laws – that suggest that Indian democracy is capable of fighting back https://t.co/tk8yqXJCLP,Pro OPP,pro opposition,caa,"['protests', 'shashitharoor', 'organic']","[{'text': 'protests', 'score': 0.4602}, {'text': 'shashitharoor', 'score': 0.3648}, {'text': 'organic', 'score': 0.2848}]",Against ,shows that Anti-CAA shows that democracy can fight back. 
1948809,"President Ram Nath Kovind arrived in Kingston on his state visit to Jamaica. He is the first President of India to visit Jamaica. Sir Patrick Allen, Governor General of Jamaica and PM Andrew Holness received President Kovind at the airport. https://t.co/5EKNRmJ5f3",Pro Ruling,pro ruling,caa,"['jamaica', 'president', 'india']","[{'text': 'jamaica', 'score': 0.495}, {'text': 'president', 'score': 0.3625}, {'text': 'india', 'score': 0.1162}]",Neutral ,no stance on CAA being taken. 
460943,"Why selective protest against, 'Metro Shed' only, while there is absolute silence on 'Film City'&amp; 'Royal Palms' etc. #Aarey https://t.co/Hdh8NZzulf",Pro Ruling,pro ruling,caa,"['protest', 'silence', 'royal']","[{'text': 'protest', 'score': 0.4693}, {'text': 'silence', 'score': 0.3127}, {'text': 'royal', 'score': 0.2854}]",Neutral ,no stance on CAA being taken. 
736695,"TMC / AAP / AIMIM can fight BJP without targeting Congress and abusing leaders and supporters of Congress, what stops them?  

Are they really fighting with BJP? 

There's the reason they are being called the B team of BJP. 

🧐",Pro OPP,pro opposition,caa,"['fighting', 'congress', 'tmc']","[{'text': 'fighting', 'score': 0.3699}, {'text': 'congress', 'score': 0.3327}, {'text': 'tmc', 'score': 0.2866}]",Neutral ,no stance on CAA being taken. 
2042610,"@ReallySwara @justhumanindia #IAmJustHuman and I care for millions of minorities of #Pakistan and #Bangladesh. I am trolled and called names for supporting these Hindus who are raped , murdered and thrown out of their country. I support #CAA and I am called communal for that.
This is my story.Share yours.",Pro Ruling,pro ruling,caa,"['hindus', 'trolled', 'murdered']","[{'text': 'hindus', 'score': 0.5896}, {'text': 'trolled', 'score': 0.1971}, {'text': 'murdered', 'score': 0.1918}]",For ,"claims that despite caring for minorities, the person still supports CAA and is called communal. "
646204,"What Newsclick did with China's fund?

•Abused Rafales to hurt national security.
•Abused Indian Vaccines to influence import of Chinese vaccine.
•Tried to stop Central vista project.
•Insulted top job creators of India.
•Promoted Farmer n Anti CAA protest to create unrest.",Pro Ruling,pro ruling,caa,"['china', 'newsclick', 'vaccines']","[{'text': 'china', 'score': 0.5153}, {'text': 'newsclick', 'score': 0.3563}, {'text': 'vaccines', 'score': 0.1194}]",For ,shows that the motive of anti-CAA was to create unrest. 
2682077,"US: PM Modi thanks President Biden for accepting proposal to add Africa as a permanent G20 member 

Read @ANI Story | https://t.co/9z4gC2a6Az
#PMModi #PMModiUSVisit #PMModiUSCongress https://t.co/cqaXjh71iz",Pro Ruling,pro ruling,caa,"['africa', 'add', 'congress']","[{'text': 'africa', 'score': 0.3932}, {'text': 'add', 'score': 0.2385}, {'text': 'congress', 'score': 0.2087}]",Neutral ,no stance on CAA being taken. 
305524,Unpopular opinion: now the anti CAA protests specially in UP are helping the Bjp. Modi &amp; Shah now do have the silent voting majority behind them,Pro OPP,pro opposition,caa,"['protests', 'caa', 'shah']","[{'text': 'protests', 'score': 0.5599}, {'text': 'caa', 'score': 0.4339}, {'text': 'shah', 'score': 0.3603}]",Against ,"claims that indirectly, even anti-CAA protests are helping BJP. "
1969914,"A Hindu woman is raped, murdered, 'defleshed' in #Pakistan List of anti-Hindu brutalities in Jinnah Land is endless.
Nehru signed pact with Noon to stop Hindus from coming to #India 
#CAA would have offered relief, but #LeftLiberal - #Islamist jamaat wants to see Hindus suffer.",Pro Ruling,pro ruling,caa,"['hindus', 'murdered', 'signed']","[{'text': 'hindus', 'score': 0.6949}, {'text': 'murdered', 'score': 0.231}, {'text': 'signed', 'score': 0.1074}]",For ,shows that CAA offers relief to brutalities against Hindus. 
301496,"Yes, he is very confused in his statement.Must be the Indian leftist academics in the US who have confused him by misinformation., @satyanadella Pl study the CAA before you comment!We respect you as @Microsoft CEO and you must not make comments to malign India! @narendramodi https://t.co/4WWxmxZkcT",Pro Ruling,pro ruling,caa,"['narendramodi', 'leftist', 'microsoft']","[{'text': 'narendramodi', 'score': 0.3911}, {'text': 'leftist', 'score': 0.3503}, {'text': 'microsoft', 'score': 0.2079}]",For ,shows that indian leftist academics are spreading misinformation about CAA. 
39164,"United Nations rights experts call for immediate release of activists arrested for anti-CAA protests, saying ""Their arrest seems clearly designed to send a chilling message to India’s vibrant civil society that criticism of government policies will not be tolerated"".
@OHCHRAsia",Pro OPP,pro opposition,caa,"['activists', 'arrested', 'india']","[{'text': 'activists', 'score': 0.4981}, {'text': 'arrested', 'score': 0.3461}, {'text': 'india', 'score': 0.2159}]",Against ,shows that even US condems the arrest of anti-CAA protesters who are not doing anything wrong. 
80520,"20 year old Harjit Singh chanted anti-CAA slogans at Amit Shah's Babarpur rally. He was beaten up by BJP supporters. He alleges that police is now telling him to call himself ""mentally unstable""
https://t.co/ql3wP7zYWz",Pro OPP,pro opposition,caa,"['chanted', 'himself', 'police']","[{'text': 'chanted', 'score': 0.4935}, {'text': 'himself', 'score': 0.2489}, {'text': 'police', 'score': 0.1844}]",Against ,shows brutality of police and BJP towards those opposing anti-CAA. 
408508,"Congress members shared an old image from CAA protests as media OB van recently vandalised in Lucknow. #AltNewsFactCheck | @ArchitMeta 

https://t.co/1JfwcqShNP",Pro OPP,pro opposition,caa,"['congress', 'protests', 'old']","[{'text': 'congress', 'score': 0.4387}, {'text': 'protests', 'score': 0.3972}, {'text': 'old', 'score': 0.2636}]",Neutral ,no stance on CAA being taken. 
279789,"Congress can't stop peacefuls from going to Mosque for Namaz

Bcoz they know peacefuls might get angry

Congress can't even provoke them to offer namaz, like they did during anti-CAA protests

Bcoz their entire vote bank might get extinct

Congress is in a very tricky situation",Pro Ruling,pro ruling,caa,"['congress', 'mosque', 'extinct']","[{'text': 'congress', 'score': 0.5238}, {'text': 'mosque', 'score': 0.4675}, {'text': 'extinct', 'score': 0.049}]",For ,shows that congress provokes anti-CAA protests. 
2702080,"IMPORTANT QUESTIONS BY AAP

While in principle supporting UCC, 

AAP raises valid and very Important QUESTIONS about Sikhs, North East and other religions

While BJP wanted Hindu vs Muslim debates, AAP has turned it upside down with Logic.

BJP seems clueless about answers https://t.co/YdfbGCVjpO",Pro OPP,pro opposition,caa,"['debates', 'hindu', 'upside']","[{'text': 'debates', 'score': 0.3601}, {'text': 'hindu', 'score': 0.3568}, {'text': 'upside', 'score': 0.1506}]",Neutral ,no stance on CAA being taken. 
253799,"Only Congress can give a head on fight to #Modi 's Nazi-fascist govt. 
Congress is the only option that can make our great nation happy and prosperous again. 
#JaiCongress

Congress shifts gear in anti-CAA protest. Here’s why this move is significant.
https://t.co/wH00HW0sHS",Pro OPP,pro opposition,caa,"['congress', 'fascist', 'gear']","[{'text': 'congress', 'score': 0.5948}, {'text': 'fascist', 'score': 0.4204}, {'text': 'gear', 'score': -0.0465}]",Against ,"calls modi and his policies such as CAA ""nazi-fascist"". "
836747,"5 Guarantee of Congress in Assam 

🔹Ban CAA 
🔹200 Unit free electricity 
🔹5  lac Govt Jobs 
🔹 ₹2,000 as monthly income support to all homemakers.
🔹 raising the daily wage of tea plantation workers to ₹365",Pro OPP,pro opposition,caa,"['congress', 'assam', 'wage']","[{'text': 'congress', 'score': 0.4194}, {'text': 'assam', 'score': 0.404}, {'text': 'wage', 'score': 0.3668}]",Neutral ,"no stance taken, only news delivered.  "
530970,"@RahulGandhi @WSJ Congress Rejected ...

SC verdict on 'Aadhar Act'.
SC verdict on 'Rohigya'.
SC verdict on 'Triple Talaq'.
SC verdict on 'EVM'.
SC verdict on 'Rafale Deal'.
SC verdict on 'Ayodhya'.
SC verdict on 'CAA'.
SC verdict on 'PM-CARES'.

And they talk of Democracy.",Pro Ruling,pro ruling,caa,"['verdict', 'congress', 'ayodhya']","[{'text': 'verdict', 'score': 0.5205}, {'text': 'congress', 'score': 0.411}, {'text': 'ayodhya', 'score': 0.2327}]",Neutral ,no stance on CAA being taken. 
638789,"PM @narendramodi will be participating virtually in the Outreach Sessions of the @G7 Summit today and tomorrow.

India, Australia, Republic of Korea and South Africa are invited as Guest Countries for the @G7 Summit this year. 

Here is a look at our engagement with the @G7: https://t.co/BQBdggoDyo",Pro Ruling,pro ruling,caa,"['g7', 'outreach', 'narendramodi']","[{'text': 'g7', 'score': 0.5034}, {'text': 'outreach', 'score': 0.3138}, {'text': 'narendramodi', 'score': 0.3031}]",Neutral ,no stance on CAA being taken. 
1737992,How the New Zealander vlogger Karl Rock went from ‘exposing scams in India’ to visiting POK right after joining the anti-CAA protests https://t.co/4jTEngSnl5,Pro Ruling,pro ruling,caa,"['rock', 'scams', 'india']","[{'text': 'rock', 'score': 0.4357}, {'text': 'scams', 'score': 0.401}, {'text': 'india', 'score': 0.2574}]",Neutral ,no stance on CAA being taken. 
198593,"More dangerous than #coronavirus is  #ModiVurus -it feeds on jingoism,  publicity &amp; spreads hate! Over 6 LAKH, yes 6 LAKH migrants maybe infected with #COVID2019 cause of the #LockdownWithoutPlan of hona'ble @narendramodi ji. In any democracy,  @PMOIndia would have to resign. https://t.co/YqsPX67caA",Pro OPP,pro opposition,caa,"['coronavirus', 'resign', 'jingoism']","[{'text': 'coronavirus', 'score': 0.598}, {'text': 'resign', 'score': 0.2085}, {'text': 'jingoism', 'score': 0.1891}]",Neutral ,no stance on CAA being taken. 
492386,Azamgarh: Congress General Secretary Priyanka Gandhi Vadra meets and interacts with protesters holding demonstration against Citizenship Amendment Act (CAA) and National Register of Citizens (NRC) https://t.co/43KbbrIswe,Pro Ruling,pro ruling,caa,"['protesters', 'azamgarh', 'secretary']","[{'text': 'protesters', 'score': 0.6047}, {'text': 'azamgarh', 'score': 0.3571}, {'text': 'secretary', 'score': 0.1813}]",Neutral ,"no stance taken, only news delivered.  "
1430541,"NY Times is building an anti-Modi team in Delhi. Some journos who were anti- CAA crusaders, spun fake narratives on farmer protests, opposed all policy level decisions by deliberately misleading public have HOPE. Wannabes who suck up to the western media can apply for this post.",Pro Ruling,pro ruling,caa,"['delhi', 'protests', 'media']","[{'text': 'delhi', 'score': 0.4366}, {'text': 'protests', 'score': 0.2704}, {'text': 'media', 'score': 0.2192}]",For ,"shows that some journalists who are anti-CAA, spread fake narratives, mislead public and suck up to western media. "
317152,"So @sudhirchaudhary quietly deleted this tweet where he alleged CAA protests were funded by PFI. 
Here is Archive link: https://t.co/CMgOgQeTSS

Read @AltNews fact check https://t.co/FU8jeEXL5N
... https://t.co/h71uRQSNjO",Pro OPP,pro opposition,caa,"['protests', 'deleted', 'sudhirchaudhary']","[{'text': 'protests', 'score': 0.4593}, {'text': 'deleted', 'score': 0.3807}, {'text': 'sudhirchaudhary', 'score': 0.2981}]",Neutral ,"no stance taken, only news delivered.  "
714907,"In one month, our govt has issued statements on events in US (capitol riots), Sri Lanka (devolution), Pakistan (Temple attack) etc..., and also told half a dozen countries they have no right to comment on Indian ""internal matters"" (farmers protests, CAA,J&amp;K etc).",Pro OPP,pro opposition,caa,"['govt', 'indian', 'protests']","[{'text': 'govt', 'score': 0.4187}, {'text': 'indian', 'score': 0.3912}, {'text': 'protests', 'score': 0.359}]",Against ,calls out hypocricy of modi govt. 
929458,Social activist #HarshMander’s plea seeks the arrest and registration of an FIR against #BJP leader #KapilMishra for allegedly encouraging violence against anti-#CAA protestors in February last year https://t.co/s0UiFHLErC,Pro OPP,pro opposition,caa,"['mishra', 'protestors', 'arrest']","[{'text': 'mishra', 'score': 0.4292}, {'text': 'protestors', 'score': 0.3722}, {'text': 'arrest', 'score': 0.3523}]",Neutral ,"no stance taken, only news delivered.  "
2131186,"From anti-CAA to Khalistani protest, attempt was made to appropriate Tiranga by the other side. By using Hum Dekhenge in The Kashmir Files, Vivek ne Faizal ban ke sabka badla le liya 😂",Pro Ruling,pro ruling,caa,"['kashmir', 'protest', 'vivek']","[{'text': 'kashmir', 'score': 0.5255}, {'text': 'protest', 'score': 0.4366}, {'text': 'vivek', 'score': 0.3755}]",For ,shows that anti-CAA protests were done by Pakistan to appropriate the Indian flag and its values. 
3117,Amit Shah's 'Bhima Koregaon Model' Used For Anti-CAA Protests — by @nandinisundar  https://t.co/3hw4UIn9Mt,Pro OPP,pro opposition,caa,"['protests', 'bhima', 'used']","[{'text': 'protests', 'score': 0.6444}, {'text': 'bhima', 'score': 0.4059}, {'text': 'used', 'score': 0.3583}]",Neutral ,"no stance taken, only news delivered.  "
368883,"You folks are glamourising and egging on Muslim women protesting near Jamia instead of educating them,is CAA any danger to them?There is no NRC but you folks spread fear:Shame on you:look inside your conscience!Stand for the Truth @BDUTT @sardesairajdeep @ShekharGupta @ndtv",Pro Ruling,pro ruling,caa,"['muslim', 'fear', 'caa']","[{'text': 'muslim', 'score': 0.533}, {'text': 'fear', 'score': 0.2977}, {'text': 'caa', 'score': 0.2583}]",For ,suggests that CAA is not of any danger to indian muslim women. 
1962122,"UP: BJP leader, two others acquitted of Muslim man’s murder during anti-CAA protests

Full Report in @MaktoobMedia ⤵️

https://t.co/JeX6V5t9Ci",Pro OPP,pro opposition,caa,"['muslim', 'acquitted', 'leader']","[{'text': 'muslim', 'score': 0.4986}, {'text': 'acquitted', 'score': 0.4648}, {'text': 'leader', 'score': 0.3115}]",Against ,shows how bjp murders anti-CAA protesters. 
259325,Particularly tough year and a half for the MEA/Missions worldwide due to govts domestic policy..After protests and criticism by UN/Foreign govts on Art 370/J&amp;K clampdown/CAA-NRC/Delhi Riots....now over Farmers protests. https://t.co/C7PHSr5gHl,Pro OPP,pro opposition,caa,"['protests', 'clampdown', 'farmers']","[{'text': 'protests', 'score': 0.4283}, {'text': 'clampdown', 'score': 0.2618}, {'text': 'farmers', 'score': 0.2489}]",Against ,shows how UN and international Govts condemned CAA. 
1961583,"""You Are The Complainant, Prosecutor, and Adjudicator"": Supreme Court Pulls Up UP Govt. For Acting On Recovery Notices To Ant-CAA Protestors @jain_mehal https://t.co/HWSTtkEvGR",Pro OPP,pro opposition,caa,"['prosecutor', 'protestors', 'ant']","[{'text': 'prosecutor', 'score': 0.4884}, {'text': 'protestors', 'score': 0.4837}, {'text': 'ant', 'score': 0.2325}]",Against ,Supreme court holds UP govt responsible. 
644059,"Three men from Muzaffarnagar were brainwashed by predatory Da'wah orgs into falling for superstitions like jannat-jahannum &amp; hoors. Changed their names to Arabic words

They have now discarded those superstitions, helped by Hindu Jagran Manch. And reverted to Indian names https://t.co/8Caabvb2E0",Pro Ruling,pro ruling,caa,"['hindu', 'discarded', 'orgs']","[{'text': 'hindu', 'score': 0.4969}, {'text': 'discarded', 'score': 0.2128}, {'text': 'orgs', 'score': -0.0345}]",Neutral ,no stance on CAA being taken. 
2491390,"The US will now keep India out of the CAATSA rule, which will mean that India will be able to buy weapons without any restrictions.

This is a proof of the rising stature of New India!

#USA #India #CAATSA https://t.co/MKPtS3AkPF",Pro Ruling,pro ruling,caa,"['india', 'weapons', 'without']","[{'text': 'india', 'score': 0.495}, {'text': 'weapons', 'score': 0.3405}, {'text': 'without', 'score': 0.1986}]",Neutral ,no stance on CAA being taken. 
2511404,"Kanpur violence mastermind Hayat Zafar Hashmi arrested, had earlier participated in violent anti-CAA protests

https://t.co/EqAggTuFkR",Pro Ruling,pro ruling,caa,"['arrested', 'protests', 'hashmi']","[{'text': 'arrested', 'score': 0.4125}, {'text': 'protests', 'score': 0.4049}, {'text': 'hashmi', 'score': 0.3521}]",For ,shows how anti-CAA is violent. 
167924,"When Hindus go on pilgrimage, they bow in devotion &amp; ask
SARVE JANA SUKHINO BHAVANTU

But these Muslims go on Hajj pilgrimage in Mecca

And pray that RSS &amp; BJP should be eliminated

If we Hindus still don't get awakened,

Soon we will face similar fate just like Kashmiri Pandits https://t.co/dvUT4arAZC",Pro Ruling,pro ruling,caa,"['hindus', 'pray', 'eliminated']","[{'text': 'hindus', 'score': 0.67}, {'text': 'pray', 'score': 0.2798}, {'text': 'eliminated', 'score': 0.2018}]",For ,shows muslims as the problem and asks hindus to wake up. 
281178,"Staff and Officers of Lucknow division of N. E. Railway voluntarily contributed Rs. 31 lacs to the UP CM distress relief fund

Shri Yogi Adityanath, Hon'ble CM of UP acknowledged the gesture by accepting the contribution from DRM Lucknow, Dr. Monica Agnihotri

#IndiaFightsCorona https://t.co/bM6faeEvPW",Pro Ruling,pro ruling,caa,"['contribution', 'india', 'officers']","[{'text': 'contribution', 'score': 0.4512}, {'text': 'india', 'score': 0.3353}, {'text': 'officers', 'score': 0.2603}]",Neutral ,no stance on CAA being taken. 
1258564,"Slowly Entire India is getting aware that Farmer's Protest is actually FAILED POLITICIAN'S protest against Modi!

Ram Mandir
Article 370 abrogated
CAA
Demonetization
GST
Bodo Accord
Chandrayan
Best Covid Handling
Naxals in Jail
UP under Yogi
.
STOP Modi else they all will finish https://t.co/jYbNIRlYIJ",Pro Ruling,pro ruling,caa,"['demonetization', 'india', 'farmer']","[{'text': 'demonetization', 'score': 0.4341}, {'text': 'india', 'score': 0.3389}, {'text': 'farmer', 'score': 0.2718}]",For ,shows that CAA is actually propoganda against Modi by failed politicians. 
80543,"Punjab government to bring resolution against CAA-NRC in Assembly | India News,The Indian Express https://t.co/Fvjz70XCch",Pro OPP,pro opposition,caa,"['caa', 'india', 'resolution']","[{'text': 'caa', 'score': 0.3343}, {'text': 'india', 'score': 0.327}, {'text': 'resolution', 'score': 0.2431}]",Neutral ,"no stance taken, only news delivered.  "
543628,"If you stand with @FarOutAkhtar in his new movie #Toofan, it means you also stand with terror linked organisation Stand With Kashmir. This what this Bollywood person was propagating at the Anti-CAA protests. #BoycottToofan.",Pro Ruling,pro ruling,caa,"['faroutakhtar', 'protests', 'linked']","[{'text': 'faroutakhtar', 'score': 0.4926}, {'text': 'protests', 'score': 0.368}, {'text': 'linked', 'score': 0.1408}]",For,being against CAA equates standing wih terror linked organisations. 
1054951,They want India to bring back ISIS brides on ‘humanitarian’ grounds but oppose India giving citizenship under CAA to those persecuted by the ISIS.,Pro Ruling,pro ruling,caa,"['india', 'isis', 'brides']","[{'text': 'india', 'score': 0.4323}, {'text': 'isis', 'score': 0.4073}, {'text': 'brides', 'score': 0.1611}]",For ,calls out hypocricy of those protesting against CAA.
29053,"UN Rights group on Delhi violence arrests: ""These defenders appear to have been arrested simply because they exercised their right to protest against the CAA &amp;their arrest seems clearly designed to send a chilling message to India's vibrant civil society""
https://t.co/2ChvxnfZ1i",Pro OPP,pro opposition,caa,"['defenders', 'arrested', 'india']","[{'text': 'defenders', 'score': 0.4993}, {'text': 'arrested', 'score': 0.4765}, {'text': 'india', 'score': 0.2873}]",Against ,shows how UN and international Govts condemned CAA. 
226585,"Poet, #BappadityaSarkar had gone to Mumbai to take part in anti-#CAA protest. On his way back, he went through a scary experience when his #Uber driver took him to police station and threatened him. #CitizenshipAmendmentAct @kavita_krishnan https://t.co/STbtVe0qlW",Pro OPP,pro opposition,caa,"['kavita_krishnan', 'protest', 'driver']","[{'text': 'kavita_krishnan', 'score': 0.5307}, {'text': 'protest', 'score': 0.4636}, {'text': 'driver', 'score': 0.1947}]",Against ,shows how those protesting against CAA are being threatened. 
